District,Season,Soil_Type,N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop
Solapur,Rabi,Black,56.0,34.0,59.0,7.88,27.28,70.8,68.48,Jowar
Solapur,Kharif,Black,53.0,37.0,62.0,7.48,25.57,75.28,71.41,Bajra
Solapur,Zaid,Black,54.0,35.0,63.0,8.0,27.35,64.08,57.64,Fodder
Solapur,Rabi,Black,55.0,35.0,61.0,7.8,28.95,66.59,84.99,Jowar
Pune,Zaid,Black,72.0,38.0,55.0,6.77,20.53,61.49,101.13,Vegetables
Nashik,Rabi,Loamy,65.0,36.0,60.0,7.04,30.62,41.54,93.76,Gram
Nashik,Rabi,Loamy,60.0,37.0,55.0,6.8,28.33,35.13,101.0,Gram
Pune,Zaid,Black,78.0,43.0,53.0,6.58,20.52,63.17,107.25,Vegetables
Solapur,Kharif,Black,58.0,32.0,61.0,7.93,27.62,74.25,82.04,Bajra
Pune,Zaid,Black,76.0,38.0,58.0,7.04,20.33,61.05,102.34,Vegetables
Pune,Kharif,Black,76.0,40.0,54.0,7.43,22.57,58.08,112.78,Rice
Solapur,Rabi,Black,49.0,36.0,57.0,7.79,26.99,70.85,82.02,Jowar
Nashik,Zaid,Loamy,65.0,39.0,56.0,6.73,27.71,42.71,96.14,Vegetables
Nashik,Zaid,Loamy,62.0,36.0,56.0,6.88,27.74,35.08,107.56,Vegetables
Solapur,Rabi,Black,58.0,33.0,62.0,8.01,26.24,69.95,68.53,Jowar
Solapur,Zaid,Black,55.0,35.0,61.0,7.71,26.38,60.56,71.46,Fodder
Nashik,Kharif,Loamy,62.0,34.0,59.0,6.74,28.67,31.13,73.56,Onion
Pune,Zaid,Black,72.0,41.0,53.0,7.08,20.13,60.99,123.84,Vegetables
Solapur,Zaid,Black,51.0,31.0,58.0,7.53,28.11,71.72,98.73,Fodder
Pune,Rabi,Black,74.0,40.0,53.0,6.99,19.0,68.24,104.69,Wheat
Pune,Kharif,Black,78.0,39.0,55.0,6.95,19.34,56.75,103.66,Rice
Nashik,Zaid,Loamy,65.0,38.0,55.0,6.36,29.78,34.42,84.15,Vegetables
Nashik,Zaid,Loamy,62.0,40.0,56.0,6.75,30.33,33.27,86.76,Vegetables
Solapur,Rabi,Black,54.0,35.0,59.0,8.06,27.49,64.52,73.07,Jowar
Nashik,Rabi,Loamy,64.0,36.0,56.0,6.92,27.56,33.52,105.01,Gram
Pune,Zaid,Black,75.0,42.0,57.0,7.15,22.64,61.57,102.0,Vegetables
Solapur,Rabi,Black,56.0,30.0,55.0,7.41,28.35,71.98,63.58,Jowar
Pune,Kharif,Black,71.0,43.0,53.0,7.08,20.03,65.98,126.72,Rice
Nashik,Zaid,Loamy,67.0,37.0,57.0,6.44,27.11,35.82,112.96,Vegetables
Solapur,Kharif,Black,52.0,31.0,56.0,8.15,26.79,60.15,78.0,Bajra
Pune,Zaid,Black,77.0,40.0,51.0,6.68,21.93,51.06,119.89,Vegetables
Pune,Kharif,Black,74.0,40.0,51.0,6.83,22.01,69.32,89.98,Rice
Pune,Zaid,Black,78.0,42.0,52.0,6.92,20.47,56.79,105.57,Vegetables
Nashik,Kharif,Loamy,61.0,36.0,55.0,6.48,27.15,44.01,112.6,Onion
Pune,Kharif,Black,73.0,36.0,53.0,6.65,19.72,63.99,108.95,Rice
Solapur,Zaid,Black,48.0,37.0,60.0,7.81,27.62,62.86,62.53,Fodder
Nashik,Rabi,Loamy,61.0,35.0,57.0,6.98,27.21,39.28,93.2,Gram
Nashik,Zaid,Loamy,67.0,39.0,55.0,7.14,30.7,29.69,102.14,Vegetables
Nashik,Rabi,Loamy,59.0,37.0,58.0,6.69,30.77,25.62,86.79,Gram
Solapur,Kharif,Black,53.0,30.0,58.0,8.02,29.0,69.13,59.2,Bajra
Pune,Zaid,Black,75.0,36.0,52.0,6.69,21.56,69.25,119.41,Vegetables
Nashik,Zaid,Loamy,65.0,38.0,59.0,6.8,28.83,31.24,76.85,Vegetables
Solapur,Kharif,Black,56.0,36.0,58.0,7.58,29.04,72.91,66.53,Bajra
Nashik,Rabi,Loamy,68.0,37.0,57.0,7.03,28.21,29.97,100.5,Gram
Solapur,Kharif,Black,57.0,32.0,60.0,7.51,26.5,65.43,71.57,Bajra
Solapur,Zaid,Black,55.0,37.0,62.0,7.97,28.82,74.31,67.28,Fodder
Pune,Kharif,Black,71.0,43.0,57.0,7.32,20.85,58.18,114.61,Rice
Solapur,Rabi,Black,55.0,33.0,61.0,7.88,27.11,71.84,62.64,Jowar
Solapur,Zaid,Black,49.0,30.0,60.0,7.56,27.24,75.04,65.82,Fodder
Solapur,Zaid,Black,51.0,33.0,57.0,7.86,29.22,70.58,74.89,Fodder
Pune,Zaid,Black,72.0,36.0,53.0,6.93,19.4,65.23,106.9,Vegetables
Nashik,Kharif,Loamy,65.0,34.0,59.0,6.97,29.68,35.94,96.27,Onion
Nashik,Kharif,Loamy,70.0,34.0,60.0,6.68,29.21,34.96,87.77,Onion
Pune,Kharif,Black,72.0,40.0,53.0,6.9,21.3,66.47,124.17,Rice
Solapur,Kharif,Black,50.0,30.0,56.0,7.79,27.73,69.28,72.07,Bajra
Nashik,Rabi,Loamy,66.0,41.0,58.0,6.83,29.21,35.58,88.89,Gram
Solapur,Kharif,Black,51.0,33.0,60.0,7.92,27.44,66.25,79.2,Bajra
Solapur,Kharif,Black,52.0,35.0,62.0,7.91,29.25,71.9,68.82,Bajra
Nashik,Rabi,Loamy,63.0,36.0,53.0,6.9,28.9,32.45,95.04,Gram
Pune,Zaid,Black,73.0,40.0,54.0,7.44,18.73,59.47,126.27,Vegetables
Solapur,Zaid,Black,55.0,33.0,59.0,7.48,28.63,70.73,88.93,Fodder
Pune,Rabi,Black,72.0,36.0,50.0,6.86,20.7,69.58,98.34,Wheat
Nashik,Rabi,Loamy,61.0,39.0,55.0,6.88,29.12,33.89,90.43,Gram
Pune,Kharif,Black,75.0,35.0,54.0,6.67,21.95,61.54,96.82,Rice
Nashik,Kharif,Loamy,66.0,38.0,57.0,6.96,28.01,33.79,99.36,Onion
Solapur,Zaid,Black,54.0,34.0,60.0,7.83,29.34,69.07,82.98,Fodder
Solapur,Kharif,Black,54.0,33.0,55.0,7.69,26.97,73.37,84.03,Bajra
Solapur,Kharif,Black,57.0,34.0,58.0,7.68,26.69,64.13,84.25,Bajra
Pune,Rabi,Black,73.0,37.0,54.0,6.68,20.2,54.65,124.0,Wheat
Solapur,Rabi,Black,52.0,32.0,63.0,7.34,26.23,61.6,84.44,Jowar
Pune,Rabi,Black,75.0,40.0,51.0,7.04,19.68,59.4,123.5,Wheat
Nashik,Zaid,Loamy,62.0,40.0,56.0,6.54,27.94,36.94,99.85,Vegetables
Solapur,Kharif,Black,54.0,34.0,58.0,7.44,28.15,71.09,89.66,Bajra
Pune,Zaid,Black,80.0,39.0,52.0,7.1,19.13,62.83,132.43,Vegetables
Nashik,Kharif,Loamy,68.0,41.0,56.0,6.65,30.2,28.87,72.59,Onion
Pune,Zaid,Black,72.0,36.0,50.0,6.79,21.71,59.27,89.01,Vegetables
Nashik,Kharif,Loamy,60.0,37.0,59.0,6.91,30.21,29.01,96.44,Onion
Pune,Kharif,Black,76.0,43.0,55.0,7.3,21.89,66.02,98.56,Rice
Pune,Zaid,Black,74.0,39.0,57.0,6.97,21.28,59.41,115.39,Vegetables
Nashik,Rabi,Loamy,60.0,34.0,60.0,6.74,30.25,38.77,109.15,Gram
Solapur,Zaid,Black,55.0,35.0,61.0,7.56,26.88,77.38,61.61,Fodder
Solapur,Kharif,Black,56.0,30.0,60.0,8.01,27.14,64.13,86.92,Bajra
Nashik,Zaid,Loamy,59.0,41.0,59.0,6.71,28.08,38.54,76.59,Vegetables
Solapur,Zaid,Black,52.0,33.0,58.0,7.85,27.67,79.35,73.73,Fodder
Nashik,Zaid,Loamy,66.0,40.0,57.0,7.06,27.09,26.4,94.11,Vegetables
Nashik,Kharif,Loamy,62.0,35.0,58.0,6.54,27.74,28.28,89.78,Onion
Nashik,Zaid,Loamy,65.0,33.0,57.0,6.68,28.72,32.51,115.84,Vegetables
Pune,Kharif,Black,69.0,39.0,56.0,6.95,21.98,57.14,88.98,Rice
Pune,Zaid,Black,77.0,39.0,56.0,6.83,21.13,52.96,115.5,Vegetables
Solapur,Kharif,Black,58.0,36.0,59.0,7.54,28.42,70.38,74.22,Bajra
Nashik,Zaid,Loamy,62.0,37.0,56.0,6.87,27.65,34.82,79.52,Vegetables
Solapur,Zaid,Black,55.0,34.0,60.0,7.51,26.53,74.52,72.69,Fodder
Nashik,Zaid,Loamy,64.0,40.0,58.0,6.65,29.26,36.88,114.52,Vegetables
Nashik,Kharif,Loamy,64.0,36.0,57.0,6.94,29.19,37.97,94.5,Onion
Pune,Kharif,Black,74.0,42.0,55.0,6.81,22.13,63.32,96.58,Rice
Pune,Zaid,Black,77.0,38.0,53.0,7.43,22.64,72.69,91.02,Vegetables
Nashik,Kharif,Loamy,67.0,37.0,55.0,6.79,29.52,38.38,89.41,Onion
Pune,Zaid,Black,77.0,42.0,52.0,7.11,22.11,62.91,88.25,Vegetables
Solapur,Kharif,Black,55.0,31.0,58.0,7.91,27.04,61.62,89.82,Bajra
Nashik,Zaid,Loamy,61.0,35.0,60.0,7.11,29.36,42.19,87.6,Vegetables
Nashik,Kharif,Loamy,64.0,40.0,58.0,6.77,30.58,30.8,100.96,Onion
Nashik,Zaid,Loamy,63.0,37.0,61.0,7.09,28.92,41.46,102.28,Vegetables
Solapur,Kharif,Black,50.0,31.0,58.0,7.77,26.75,71.38,82.5,Bajra
Nashik,Zaid,Loamy,65.0,36.0,59.0,7.21,28.66,41.9,93.94,Vegetables
Solapur,Kharif,Black,58.0,38.0,59.0,7.8,26.61,66.09,74.69,Bajra
Pune,Kharif,Black,75.0,40.0,55.0,7.0,18.34,69.06,100.18,Rice
Nashik,Kharif,Loamy,63.0,34.0,56.0,7.03,27.11,33.78,99.69,Onion
Solapur,Rabi,Black,55.0,35.0,57.0,7.87,27.21,75.13,75.38,Jowar
Pune,Rabi,Black,73.0,38.0,53.0,6.93,20.3,60.07,114.09,Wheat
Nashik,Rabi,Loamy,62.0,39.0,57.0,7.07,28.27,25.53,115.42,Gram
Pune,Rabi,Black,70.0,37.0,55.0,7.0,21.94,65.35,123.48,Wheat
Pune,Kharif,Black,76.0,37.0,51.0,6.85,20.13,61.35,105.01,Rice
Pune,Rabi,Black,72.0,41.0,51.0,7.22,21.97,57.45,96.86,Wheat
Pune,Zaid,Black,72.0,41.0,52.0,7.23,20.14,66.22,96.88,Vegetables
Nashik,Rabi,Loamy,66.0,36.0,54.0,6.94,28.51,31.84,90.52,Gram
Solapur,Rabi,Black,50.0,36.0,62.0,7.93,28.73,60.26,87.66,Jowar
Nashik,Zaid,Loamy,67.0,36.0,56.0,6.5,30.38,35.04,103.45,Vegetables
Pune,Kharif,Black,73.0,41.0,52.0,6.94,20.6,63.41,115.33,Rice
Pune,Zaid,Black,70.0,41.0,57.0,6.86,22.83,65.25,108.36,Vegetables
Pune,Rabi,Black,78.0,40.0,54.0,6.79,22.17,53.76,100.7,Wheat
Nashik,Zaid,Loamy,67.0,37.0,54.0,6.59,30.8,28.54,89.18,Vegetables
Pune,Rabi,Black,76.0,41.0,53.0,6.96,19.76,68.42,95.24,Wheat
Pune,Zaid,Black,74.0,43.0,56.0,7.1,20.26,66.83,112.17,Vegetables
Solapur,Rabi,Black,54.0,36.0,56.0,7.84,25.76,60.47,82.13,Jowar
Nashik,Zaid,Loamy,66.0,41.0,54.0,6.52,29.63,40.37,85.22,Vegetables
Solapur,Kharif,Black,50.0,33.0,59.0,7.4,26.12,61.34,78.19,Bajra
Nashik,Rabi,Loamy,67.0,36.0,55.0,6.72,29.33,25.18,99.65,Gram
Nashik,Kharif,Loamy,61.0,35.0,56.0,6.83,30.36,39.71,99.17,Onion
Solapur,Kharif,Black,54.0,34.0,61.0,7.97,27.96,75.65,73.51,Bajra
Solapur,Kharif,Black,52.0,33.0,56.0,7.51,25.5,64.78,75.15,Bajra
Nashik,Kharif,Loamy,65.0,38.0,59.0,6.43,29.27,37.89,91.76,Onion
Nashik,Zaid,Loamy,60.0,38.0,59.0,6.77,29.21,34.39,99.35,Vegetables
Solapur,Kharif,Black,53.0,30.0,55.0,7.68,26.42,69.78,74.19,Bajra
Pune,Zaid,Black,73.0,41.0,57.0,7.03,21.52,55.37,112.73,Vegetables
Nashik,Zaid,Loamy,67.0,41.0,59.0,6.81,29.52,37.55,107.83,Vegetables
Pune,Rabi,Black,73.0,40.0,56.0,7.0,20.3,67.77,131.03,Wheat
Nashik,Kharif,Loamy,64.0,36.0,54.0,6.69,27.96,36.33,72.61,Onion
Pune,Kharif,Black,72.0,38.0,52.0,6.86,20.79,72.52,103.33,Rice
Pune,Rabi,Black,75.0,39.0,50.0,6.79,20.27,65.84,95.29,Wheat
Solapur,Kharif,Black,53.0,35.0,59.0,8.15,25.87,66.67,66.9,Bajra
Nashik,Rabi,Loamy,69.0,37.0,60.0,6.65,28.81,41.86,98.15,Gram
Solapur,Zaid,Black,49.0,35.0,58.0,8.23,26.49,62.81,90.34,Fodder
Nashik,Zaid,Loamy,62.0,38.0,57.0,6.91,27.75,39.84,96.9,Vegetables
Nashik,Zaid,Loamy,68.0,36.0,54.0,6.55,28.33,31.89,102.56,Vegetables
Nashik,Kharif,Loamy,67.0,38.0,61.0,6.74,28.31,37.07,94.45,Onion
Solapur,Kharif,Black,53.0,32.0,61.0,7.85,27.99,68.21,92.65,Bajra
Solapur,Kharif,Black,55.0,33.0,56.0,8.19,25.4,73.84,65.36,Bajra
Pune,Zaid,Black,72.0,41.0,57.0,6.94,20.04,58.72,93.02,Vegetables
Solapur,Rabi,Black,53.0,34.0,59.0,8.11,26.23,60.05,65.99,Jowar
Solapur,Kharif,Black,54.0,33.0,56.0,7.73,25.95,71.88,87.65,Bajra
Solapur,Kharif,Black,52.0,34.0,59.0,8.17,28.83,79.56,79.05,Bajra
Pune,Kharif,Black,78.0,41.0,54.0,7.17,20.48,62.62,112.19,Rice
Solapur,Zaid,Black,54.0,33.0,57.0,7.57,28.45,66.05,70.83,Fodder
Pune,Kharif,Black,77.0,38.0,50.0,7.03,22.04,64.55,100.41,Rice
Solapur,Zaid,Black,55.0,33.0,62.0,7.74,26.88,73.13,80.66,Fodder
Nashik,Zaid,Loamy,65.0,34.0,57.0,6.68,29.07,31.48,89.99,Vegetables
Nashik,Zaid,Loamy,60.0,37.0,56.0,6.85,28.77,35.61,80.77,Vegetables
Solapur,Rabi,Black,55.0,37.0,58.0,7.92,28.33,77.05,61.56,Jowar
Nashik,Kharif,Loamy,65.0,35.0,58.0,6.77,28.75,30.87,87.76,Onion
Pune,Kharif,Black,76.0,39.0,52.0,6.9,20.61,57.75,88.29,Rice
Solapur,Zaid,Black,52.0,34.0,60.0,7.58,27.4,66.46,94.41,Fodder
Solapur,Kharif,Black,55.0,34.0,56.0,7.97,25.66,69.3,63.57,Bajra
Nashik,Kharif,Loamy,65.0,36.0,55.0,7.1,29.33,41.57,88.77,Onion
Solapur,Rabi,Black,52.0,36.0,62.0,8.05,25.86,71.15,70.55,Jowar
Solapur,Zaid,Black,56.0,32.0,60.0,7.57,28.39,73.78,72.86,Fodder
Pune,Zaid,Black,80.0,37.0,58.0,7.2,21.2,59.11,106.72,Vegetables
Nashik,Zaid,Loamy,65.0,36.0,58.0,6.57,28.66,35.81,100.4,Vegetables
Nashik,Kharif,Loamy,64.0,35.0,56.0,6.97,30.06,33.96,97.06,Onion
Pune,Zaid,Black,72.0,43.0,53.0,6.91,18.8,61.54,121.01,Vegetables
Nashik,Rabi,Loamy,61.0,40.0,54.0,6.86,28.73,34.07,77.4,Gram
Pune,Rabi,Black,75.0,40.0,54.0,6.86,18.6,58.95,106.25,Wheat
Nashik,Kharif,Loamy,58.0,39.0,57.0,7.24,29.71,36.41,77.39,Onion
Pune,Kharif,Black,74.0,40.0,55.0,6.58,21.82,63.62,105.69,Rice
Nashik,Zaid,Loamy,67.0,36.0,60.0,6.99,29.5,35.37,95.88,Vegetables
Nashik,Zaid,Loamy,61.0,37.0,59.0,6.46,28.86,34.81,80.06,Vegetables
Pune,Zaid,Black,71.0,38.0,53.0,6.74,19.66,62.51,133.42,Vegetables
Nashik,Zaid,Loamy,66.0,33.0,53.0,7.15,29.97,41.85,104.05,Vegetables
Pune,Kharif,Black,80.0,39.0,54.0,6.95,19.3,64.95,107.13,Rice
Pune,Rabi,Black,76.0,39.0,53.0,6.87,20.59,56.6,105.97,Wheat
Solapur,Zaid,Black,55.0,36.0,57.0,7.98,27.22,62.67,52.51,Fodder
Pune,Rabi,Black,68.0,38.0,56.0,6.7,18.74,57.51,104.36,Wheat
Pune,Zaid,Black,73.0,42.0,55.0,6.85,19.93,60.99,110.48,Vegetables
Solapur,Kharif,Black,58.0,31.0,56.0,7.89,26.98,80.92,77.68,Bajra
Pune,Kharif,Black,79.0,41.0,54.0,6.9,21.88,69.71,102.57,Rice
Nashik,Kharif,Loamy,65.0,36.0,61.0,6.88,29.41,40.31,105.73,Onion
Nashik,Rabi,Loamy,58.0,35.0,61.0,7.01,30.2,36.15,97.92,Gram
Pune,Zaid,Black,76.0,39.0,57.0,6.65,20.01,52.77,114.61,Vegetables
Pune,Kharif,Black,73.0,39.0,58.0,6.73,19.75,52.19,127.36,Rice
Solapur,Rabi,Black,58.0,32.0,61.0,7.59,27.57,74.47,67.46,Jowar
Nashik,Zaid,Loamy,65.0,37.0,57.0,6.52,28.62,35.12,81.68,Vegetables
Solapur,Kharif,Black,48.0,33.0,57.0,7.64,26.69,73.88,57.92,Bajra
Solapur,Rabi,Black,55.0,36.0,62.0,7.34,27.61,77.58,59.64,Jowar
Nashik,Kharif,Loamy,69.0,40.0,59.0,6.35,27.99,39.47,101.7,Onion
Nashik,Zaid,Loamy,63.0,36.0,60.0,6.97,30.9,41.18,108.24,Vegetables
Solapur,Zaid,Black,57.0,36.0,62.0,8.0,28.26,78.25,71.98,Fodder
Pune,Zaid,Black,70.0,42.0,52.0,7.37,18.96,56.46,112.19,Vegetables
Pune,Rabi,Black,75.0,40.0,50.0,7.2,21.48,68.36,119.21,Wheat
Pune,Zaid,Black,77.0,37.0,58.0,6.96,21.11,65.85,99.05,Vegetables
Nashik,Kharif,Loamy,68.0,34.0,56.0,6.85,30.76,31.85,107.93,Onion
Nashik,Kharif,Loamy,69.0,34.0,55.0,6.74,28.69,36.56,90.66,Onion
Pune,Kharif,Black,70.0,37.0,55.0,7.34,22.15,58.91,98.97,Rice
Pune,Zaid,Black,73.0,38.0,53.0,6.89,21.14,70.63,116.06,Vegetables
Solapur,Kharif,Black,54.0,33.0,58.0,7.41,27.81,64.87,81.33,Bajra
Pune,Rabi,Black,74.0,38.0,56.0,6.63,18.97,65.2,112.49,Wheat
Pune,Kharif,Black,74.0,35.0,52.0,6.88,21.1,71.88,111.66,Rice
Nashik,Rabi,Loamy,63.0,36.0,58.0,6.96,27.83,24.87,79.82,Gram
Nashik,Rabi,Loamy,70.0,36.0,59.0,6.86,30.29,35.95,99.69,Gram
Nashik,Rabi,Loamy,65.0,35.0,60.0,6.54,29.39,38.87,87.88,Gram
Pune,Kharif,Black,77.0,37.0,57.0,7.1,20.06,66.84,132.69,Rice
Solapur,Rabi,Black,56.0,33.0,56.0,7.48,28.74,64.25,81.64,Jowar
Solapur,Zaid,Black,59.0,37.0,60.0,7.95,26.69,76.96,72.61,Fodder
Nashik,Rabi,Loamy,65.0,36.0,53.0,7.26,27.99,42.29,107.98,Gram
Nashik,Zaid,Loamy,66.0,38.0,55.0,6.81,30.05,42.3,83.49,Vegetables
Pune,Kharif,Black,73.0,37.0,52.0,7.16,18.93,63.14,110.19,Rice
Pune,Kharif,Black,77.0,38.0,56.0,7.23,20.19,52.62,111.27,Rice
Nashik,Zaid,Loamy,64.0,33.0,57.0,7.15,28.8,35.82,112.71,Vegetables
Solapur,Rabi,Black,53.0,34.0,61.0,7.74,28.8,71.27,69.92,Jowar
Pune,Rabi,Black,73.0,39.0,57.0,7.48,20.32,53.38,101.55,Wheat
Nashik,Kharif,Loamy,65.0,34.0,56.0,6.56,28.28,41.87,98.3,Onion
Nashik,Zaid,Loamy,65.0,35.0,61.0,6.95,29.34,38.77,100.69,Vegetables
Nashik,Zaid,Loamy,63.0,39.0,56.0,6.65,27.19,40.78,106.85,Vegetables
Pune,Rabi,Black,77.0,40.0,53.0,7.32,21.94,59.26,114.85,Wheat
Nashik,Zaid,Loamy,63.0,37.0,57.0,6.93,30.43,33.92,99.12,Vegetables
Pune,Kharif,Black,76.0,41.0,53.0,6.61,19.35,63.12,113.99,Rice
Solapur,Kharif,Black,51.0,31.0,57.0,7.88,28.13,63.32,79.7,Bajra
Nashik,Rabi,Loamy,59.0,36.0,58.0,6.45,29.4,27.98,108.6,Gram
Solapur,Zaid,Black,55.0,38.0,57.0,7.83,28.8,68.46,70.6,Fodder
Pune,Kharif,Black,70.0,41.0,56.0,6.83,20.67,68.42,114.54,Rice
Solapur,Rabi,Black,56.0,34.0,59.0,7.51,27.54,64.08,90.41,Jowar
Pune,Kharif,Black,75.0,37.0,52.0,6.9,20.72,62.47,101.07,Rice
Nashik,Zaid,Loamy,67.0,37.0,57.0,6.99,28.84,38.21,93.41,Vegetables
Pune,Zaid,Black,76.0,40.0,54.0,6.73,21.81,64.85,124.8,Vegetables
Nashik,Rabi,Loamy,67.0,35.0,55.0,6.88,28.26,34.19,100.44,Gram
Solapur,Zaid,Black,54.0,34.0,60.0,7.77,28.16,74.49,71.24,Fodder
Pune,Kharif,Black,74.0,38.0,51.0,6.63,18.52,69.96,131.38,Rice
Nashik,Rabi,Loamy,67.0,36.0,57.0,6.66,26.55,37.31,100.6,Gram
Pune,Kharif,Black,80.0,35.0,52.0,6.9,20.85,61.07,117.74,Rice
Solapur,Rabi,Black,59.0,33.0,57.0,7.76,28.17,73.14,70.43,Jowar
Pune,Zaid,Black,76.0,40.0,53.0,6.83,20.36,56.79,106.93,Vegetables
Nashik,Rabi,Loamy,60.0,37.0,55.0,6.82,28.68,37.89,114.54,Gram
Nashik,Rabi,Loamy,64.0,40.0,54.0,6.48,28.95,31.73,101.43,Gram
Nashik,Zaid,Loamy,63.0,37.0,58.0,6.84,27.7,36.06,95.83,Vegetables
Nashik,Zaid,Loamy,63.0,39.0,55.0,6.9,29.79,35.25,107.15,Vegetables
Nashik,Kharif,Loamy,67.0,40.0,58.0,7.0,28.32,32.57,84.62,Onion
Solapur,Rabi,Black,53.0,32.0,58.0,7.65,27.26,65.17,66.67,Jowar
Nashik,Zaid,Loamy,69.0,35.0,56.0,6.86,29.58,43.49,89.6,Vegetables
Nashik,Zaid,Loamy,58.0,38.0,56.0,6.67,30.41,30.28,105.01,Vegetables
Nashik,Kharif,Loamy,67.0,36.0,56.0,6.77,27.55,41.6,98.52,Onion
Solapur,Rabi,Black,50.0,36.0,56.0,7.71,28.12,66.41,81.15,Jowar
Pune,Rabi,Black,69.0,38.0,55.0,7.28,22.48,64.62,115.88,Wheat
Pune,Zaid,Black,73.0,43.0,57.0,6.84,21.87,57.27,108.27,Vegetables
Solapur,Rabi,Black,51.0,35.0,57.0,7.53,27.02,66.57,84.87,Jowar
Solapur,Kharif,Black,58.0,35.0,58.0,7.83,26.11,73.43,84.75,Bajra
Solapur,Zaid,Black,54.0,37.0,57.0,7.81,27.79,73.89,62.91,Fodder
Nashik,Kharif,Loamy,70.0,36.0,54.0,6.52,30.26,32.63,77.23,Onion
Solapur,Kharif,Black,57.0,34.0,58.0,8.11,29.04,66.96,60.53,Bajra
Solapur,Zaid,Black,52.0,31.0,59.0,7.48,26.48,74.29,65.93,Fodder
Nashik,Zaid,Loamy,59.0,38.0,59.0,6.94,28.27,32.04,102.42,Vegetables
Nashik,Rabi,Loamy,59.0,37.0,56.0,6.52,29.37,31.2,92.82,Gram
Nashik,Kharif,Loamy,61.0,39.0,55.0,6.85,30.65,45.12,114.44,Onion
Solapur,Kharif,Black,56.0,33.0,59.0,7.38,28.71,77.31,77.18,Bajra
Nashik,Zaid,Loamy,59.0,36.0,57.0,6.7,29.51,29.25,98.38,Vegetables
Pune,Kharif,Black,76.0,40.0,51.0,6.73,21.32,65.19,111.85,Rice
Nashik,Kharif,Loamy,64.0,37.0,60.0,7.07,29.98,42.16,112.01,Onion
Nashik,Rabi,Loamy,61.0,37.0,58.0,6.75,28.47,40.16,90.95,Gram
Pune,Rabi,Black,79.0,39.0,54.0,6.74,20.98,62.65,127.16,Wheat
Pune,Kharif,Black,73.0,40.0,55.0,7.06,21.11,57.03,89.69,Rice
Pune,Rabi,Black,74.0,39.0,56.0,7.28,19.13,65.38,126.01,Wheat
Pune,Kharif,Black,74.0,39.0,52.0,7.25,20.18,62.66,104.86,Rice
Pune,Kharif,Black,68.0,38.0,54.0,7.15,19.65,71.84,133.19,Rice
Nashik,Kharif,Loamy,60.0,35.0,60.0,6.89,29.71,29.26,95.8,Onion
Nashik,Rabi,Loamy,64.0,37.0,55.0,6.4,28.29,31.79,85.66,Gram
Nashik,Rabi,Loamy,62.0,38.0,57.0,6.84,27.05,41.59,112.74,Gram
Nashik,Kharif,Loamy,61.0,37.0,57.0,7.19,27.36,35.66,112.26,Onion
Solapur,Kharif,Black,56.0,30.0,61.0,7.98,27.79,65.72,53.1,Bajra
Nashik,Rabi,Loamy,66.0,34.0,60.0,6.74,27.2,29.94,99.87,Gram
Solapur,Kharif,Black,50.0,35.0,62.0,7.78,26.38,77.52,65.02,Bajra
Solapur,Kharif,Black,54.0,36.0,55.0,8.11,26.18,71.52,79.38,Bajra
Solapur,Kharif,Black,48.0,35.0,57.0,7.39,28.25,79.76,60.64,Bajra
Pune,Kharif,Black,75.0,38.0,50.0,6.93,21.11,55.78,118.55,Rice
Pune,Zaid,Black,78.0,42.0,54.0,6.81,19.72,61.79,117.05,Vegetables
Pune,Rabi,Black,76.0,41.0,52.0,6.78,20.63,68.49,103.65,Wheat
Nashik,Rabi,Loamy,68.0,35.0,59.0,6.51,28.17,34.73,82.3,Gram
Solapur,Rabi,Black,56.0,33.0,57.0,7.6,27.75,71.09,92.78,Jowar
Solapur,Zaid,Black,60.0,35.0,63.0,7.86,26.43,65.11,74.08,Fodder
Nashik,Rabi,Loamy,66.0,40.0,59.0,6.76,29.69,28.83,97.04,Gram
Solapur,Rabi,Black,57.0,36.0,60.0,7.89,28.36,76.33,81.06,Jowar
Pune,Kharif,Black,76.0,36.0,54.0,6.98,20.06,57.72,115.55,Rice
Solapur,Rabi,Black,53.0,31.0,58.0,7.98,26.95,75.39,61.2,Jowar
Nashik,Zaid,Loamy,62.0,37.0,55.0,6.83,26.6,25.78,79.18,Vegetables
Solapur,Rabi,Black,53.0,31.0,60.0,7.7,27.21,62.16,83.19,Jowar
Solapur,Rabi,Black,58.0,31.0,55.0,7.67,26.02,75.82,73.6,Jowar
Nashik,Kharif,Loamy,69.0,40.0,58.0,6.7,29.95,41.77,86.3,Onion
Nashik,Zaid,Loamy,62.0,37.0,59.0,6.54,29.68,32.1,96.73,Vegetables
Solapur,Rabi,Black,58.0,36.0,58.0,7.34,28.32,75.75,67.1,Jowar
Nashik,Zaid,Loamy,60.0,35.0,59.0,6.81,28.94,27.92,83.71,Vegetables
Nashik,Kharif,Loamy,70.0,38.0,57.0,6.48,30.77,24.29,100.47,Onion
Solapur,Rabi,Black,55.0,34.0,59.0,7.93,25.36,71.83,67.89,Jowar
Pune,Kharif,Black,69.0,39.0,51.0,7.09,21.9,69.64,114.37,Rice
Solapur,Kharif,Black,55.0,37.0,62.0,7.73,27.34,66.64,82.51,Bajra
Solapur,Zaid,Black,52.0,34.0,59.0,7.72,26.06,67.08,77.32,Fodder
